,date,store,item,sales
55734,2015-08-13,1,4,34
55735,2015-08-14,1,4,16
55736,2015-08-15,1,4,27
55737,2015-08-16,1,4,32
55738,2015-08-17,1,4,26
55739,2015-08-18,1,4,32
55740,2015-08-19,1,4,18
55741,2015-08-20,1,4,13
55742,2015-08-21,1,4,27
55743,2015-08-22,1,4,27
55744,2015-08-23,1,4,30
55745,2015-08-24,1,4,15
55746,2015-08-25,1,4,17
55747,2015-08-26,1,4,16
55748,2015-08-27,1,4,22
55749,2015-08-28,1,4,23
55750,2015-08-29,1,4,23
55751,2015-08-30,1,4,25
55752,2015-08-31,1,4,20
55753,2015-09-01,1,4,18
55754,2015-09-02,1,4,14
55755,2015-09-03,1,4,24
55756,2015-09-04,1,4,20
55757,2015-09-05,1,4,21
55758,2015-09-06,1,4,30
55759,2015-09-07,1,4,16
55760,2015-09-08,1,4,16
55761,2015-09-09,1,4,24
55762,2015-09-10,1,4,20
55763,2015-09-11,1,4,25
55764,2015-09-12,1,4,34
55765,2015-09-13,1,4,23
55766,2015-09-14,1,4,16
55767,2015-09-15,1,4,25
55768,2015-09-16,1,4,26
55769,2015-09-17,1,4,25
55770,2015-09-18,1,4,17
55771,2015-09-19,1,4,31
55772,2015-09-20,1,4,27
55773,2015-09-21,1,4,20
55774,2015-09-22,1,4,16
55775,2015-09-23,1,4,20
55776,2015-09-24,1,4,29
55777,2015-09-25,1,4,13
55778,2015-09-26,1,4,23
55779,2015-09-27,1,4,16
55780,2015-09-28,1,4,25
55781,2015-09-29,1,4,17
55782,2015-09-30,1,4,19
55783,2015-10-01,1,4,21
55784,2015-10-02,1,4,25
55785,2015-10-03,1,4,22
55786,2015-10-04,1,4,28
55787,2015-10-05,1,4,9
55788,2015-10-06,1,4,15
55789,2015-10-07,1,4,23
55790,2015-10-08,1,4,15
55791,2015-10-09,1,4,16
55792,2015-10-10,1,4,17
55793,2015-10-11,1,4,26
55794,2015-10-12,1,4,8
55795,2015-10-13,1,4,18
55796,2015-10-14,1,4,17
55797,2015-10-15,1,4,20
55798,2015-10-16,1,4,24
55799,2015-10-17,1,4,16
55800,2015-10-18,1,4,19
55801,2015-10-19,1,4,16
55802,2015-10-20,1,4,23
55803,2015-10-21,1,4,21
55804,2015-10-22,1,4,27
55805,2015-10-23,1,4,27
55806,2015-10-24,1,4,14
55807,2015-10-25,1,4,36
55808,2015-10-26,1,4,11
55809,2015-10-27,1,4,20
55810,2015-10-28,1,4,20
55811,2015-10-29,1,4,18
55812,2015-10-30,1,4,17
55813,2015-10-31,1,4,15
55814,2015-11-01,1,4,23
55815,2015-11-02,1,4,16
55816,2015-11-03,1,4,19
55817,2015-11-04,1,4,26
55818,2015-11-05,1,4,21
55819,2015-11-06,1,4,17
55820,2015-11-07,1,4,17
55821,2015-11-08,1,4,22
55822,2015-11-09,1,4,19
55823,2015-11-10,1,4,16
55824,2015-11-11,1,4,21
55825,2015-11-12,1,4,21
55826,2015-11-13,1,4,16
55827,2015-11-14,1,4,23
55828,2015-11-15,1,4,27
55829,2015-11-16,1,4,14
55830,2015-11-17,1,4,19
55831,2015-11-18,1,4,9
55832,2015-11-19,1,4,15
55833,2015-11-20,1,4,16
55834,2015-11-21,1,4,17
55835,2015-11-22,1,4,28
55836,2015-11-23,1,4,16
55837,2015-11-24,1,4,23
55838,2015-11-25,1,4,23
55839,2015-11-26,1,4,18
55840,2015-11-27,1,4,28
55841,2015-11-28,1,4,31
55842,2015-11-29,1,4,24
55843,2015-11-30,1,4,20
55844,2015-12-01,1,4,18
55845,2015-12-02,1,4,17
55846,2015-12-03,1,4,12
55847,2015-12-04,1,4,16
55848,2015-12-05,1,4,25
55849,2015-12-06,1,4,16
55850,2015-12-07,1,4,9
55851,2015-12-08,1,4,11
55852,2015-12-09,1,4,13
55853,2015-12-10,1,4,23
55854,2015-12-11,1,4,7
55855,2015-12-12,1,4,18
55856,2015-12-13,1,4,16
55857,2015-12-14,1,4,12
55858,2015-12-15,1,4,11
55859,2015-12-16,1,4,17
55860,2015-12-17,1,4,16
55861,2015-12-18,1,4,24
55862,2015-12-19,1,4,10
55863,2015-12-20,1,4,14
55864,2015-12-21,1,4,11
55865,2015-12-22,1,4,12
55866,2015-12-23,1,4,11
55867,2015-12-24,1,4,16
55868,2015-12-25,1,4,17
55869,2015-12-26,1,4,14
55870,2015-12-27,1,4,18
55871,2015-12-28,1,4,5
55872,2015-12-29,1,4,15
55873,2015-12-30,1,4,15
55874,2015-12-31,1,4,22
55875,2016-01-01,1,4,15
55876,2016-01-02,1,4,15
55877,2016-01-03,1,4,21
55878,2016-01-04,1,4,12
55879,2016-01-05,1,4,12
55880,2016-01-06,1,4,12
55881,2016-01-07,1,4,16
55882,2016-01-08,1,4,10
55883,2016-01-09,1,4,23
55884,2016-01-10,1,4,13
55885,2016-01-11,1,4,11
55886,2016-01-12,1,4,10
55887,2016-01-13,1,4,12
55888,2016-01-14,1,4,14
55889,2016-01-15,1,4,12
55890,2016-01-16,1,4,12
55891,2016-01-17,1,4,19
55892,2016-01-18,1,4,7
55893,2016-01-19,1,4,17
55894,2016-01-20,1,4,14
55895,2016-01-21,1,4,13
55896,2016-01-22,1,4,17
55897,2016-01-23,1,4,10
55898,2016-01-24,1,4,25
55899,2016-01-25,1,4,11
55900,2016-01-26,1,4,12
55901,2016-01-27,1,4,12
55902,2016-01-28,1,4,15
55903,2016-01-29,1,4,19
55904,2016-01-30,1,4,19
55905,2016-01-31,1,4,17
55906,2016-02-01,1,4,10
55907,2016-02-02,1,4,14
55908,2016-02-03,1,4,20
55909,2016-02-04,1,4,20
55910,2016-02-05,1,4,10
55911,2016-02-06,1,4,21
55912,2016-02-07,1,4,17
55913,2016-02-08,1,4,15
55914,2016-02-09,1,4,12
55915,2016-02-10,1,4,25
55916,2016-02-11,1,4,24
55917,2016-02-12,1,4,13
55918,2016-02-13,1,4,17
55919,2016-02-14,1,4,21
55920,2016-02-15,1,4,11
55921,2016-02-16,1,4,8
55922,2016-02-17,1,4,11
55923,2016-02-18,1,4,15
55924,2016-02-19,1,4,24
55925,2016-02-20,1,4,26
55926,2016-02-21,1,4,28
55927,2016-02-22,1,4,13
55928,2016-02-23,1,4,20
55929,2016-02-24,1,4,14
55930,2016-02-25,1,4,15
55931,2016-02-26,1,4,26
55932,2016-02-27,1,4,16
55933,2016-02-28,1,4,14
55934,2016-02-29,1,4,11
55935,2016-03-01,1,4,16
55936,2016-03-02,1,4,21
55937,2016-03-03,1,4,15
55938,2016-03-04,1,4,20
55939,2016-03-05,1,4,20
55940,2016-03-06,1,4,23
55941,2016-03-07,1,4,16
55942,2016-03-08,1,4,18
55943,2016-03-09,1,4,17
55944,2016-03-10,1,4,24
55945,2016-03-11,1,4,20
55946,2016-03-12,1,4,25
55947,2016-03-13,1,4,18
55948,2016-03-14,1,4,10
55949,2016-03-15,1,4,18
55950,2016-03-16,1,4,22
55951,2016-03-17,1,4,24
55952,2016-03-18,1,4,23
55953,2016-03-19,1,4,27
55954,2016-03-20,1,4,18
55955,2016-03-21,1,4,13
55956,2016-03-22,1,4,17
55957,2016-03-23,1,4,20
55958,2016-03-24,1,4,22
55959,2016-03-25,1,4,28
55960,2016-03-26,1,4,12
55961,2016-03-27,1,4,20
55962,2016-03-28,1,4,17
55963,2016-03-29,1,4,16
55964,2016-03-30,1,4,14
55965,2016-03-31,1,4,20
55966,2016-04-01,1,4,26
55967,2016-04-02,1,4,26
55968,2016-04-03,1,4,22
55969,2016-04-04,1,4,18
55970,2016-04-05,1,4,25
55971,2016-04-06,1,4,17
55972,2016-04-07,1,4,25
55973,2016-04-08,1,4,28
55974,2016-04-09,1,4,30
55975,2016-04-10,1,4,21
55976,2016-04-11,1,4,29
55977,2016-04-12,1,4,20
55978,2016-04-13,1,4,20
55979,2016-04-14,1,4,21
55980,2016-04-15,1,4,22
55981,2016-04-16,1,4,27
55982,2016-04-17,1,4,26
55983,2016-04-18,1,4,19
55984,2016-04-19,1,4,22
55985,2016-04-20,1,4,29
55986,2016-04-21,1,4,21
55987,2016-04-22,1,4,23
55988,2016-04-23,1,4,26
55989,2016-04-24,1,4,26
55990,2016-04-25,1,4,18
55991,2016-04-26,1,4,22
55992,2016-04-27,1,4,27
55993,2016-04-28,1,4,20
55994,2016-04-29,1,4,24
55995,2016-04-30,1,4,26
55996,2016-05-01,1,4,22
55997,2016-05-02,1,4,25
55998,2016-05-03,1,4,25
55999,2016-05-04,1,4,20
56000,2016-05-05,1,4,31
56001,2016-05-06,1,4,32
56002,2016-05-07,1,4,24
56003,2016-05-08,1,4,23
56004,2016-05-09,1,4,27
56005,2016-05-10,1,4,29
56006,2016-05-11,1,4,27
56007,2016-05-12,1,4,23
56008,2016-05-13,1,4,25
56009,2016-05-14,1,4,40
56010,2016-05-15,1,4,27
56011,2016-05-16,1,4,24
56012,2016-05-17,1,4,17
56013,2016-05-18,1,4,25
56014,2016-05-19,1,4,19
56015,2016-05-20,1,4,23
56016,2016-05-21,1,4,21
56017,2016-05-22,1,4,29
56018,2016-05-23,1,4,19
56019,2016-05-24,1,4,25
56020,2016-05-25,1,4,28
56021,2016-05-26,1,4,21
56022,2016-05-27,1,4,22
56023,2016-05-28,1,4,22
56024,2016-05-29,1,4,35
56025,2016-05-30,1,4,22
56026,2016-05-31,1,4,27
56027,2016-06-01,1,4,27
56028,2016-06-02,1,4,29
56029,2016-06-03,1,4,25
56030,2016-06-04,1,4,24
56031,2016-06-05,1,4,34
56032,2016-06-06,1,4,27
56033,2016-06-07,1,4,25
56034,2016-06-08,1,4,30
56035,2016-06-09,1,4,27
56036,2016-06-10,1,4,28
56037,2016-06-11,1,4,27
56038,2016-06-12,1,4,32
56039,2016-06-13,1,4,16
56040,2016-06-14,1,4,21
56041,2016-06-15,1,4,29
56042,2016-06-16,1,4,23
56043,2016-06-17,1,4,29
56044,2016-06-18,1,4,30
56045,2016-06-19,1,4,30
56046,2016-06-20,1,4,21
56047,2016-06-21,1,4,25
56048,2016-06-22,1,4,20
56049,2016-06-23,1,4,34
56050,2016-06-24,1,4,24
56051,2016-06-25,1,4,39
56052,2016-06-26,1,4,38
56053,2016-06-27,1,4,28
56054,2016-06-28,1,4,14
56055,2016-06-29,1,4,29
56056,2016-06-30,1,4,25
56057,2016-07-01,1,4,29
56058,2016-07-02,1,4,28
56059,2016-07-03,1,4,19
56060,2016-07-04,1,4,26
56061,2016-07-05,1,4,27
56062,2016-07-06,1,4,23
56063,2016-07-07,1,4,32
56064,2016-07-08,1,4,32
56065,2016-07-09,1,4,30
56066,2016-07-10,1,4,31
56067,2016-07-11,1,4,19
56068,2016-07-12,1,4,25
56069,2016-07-13,1,4,19
56070,2016-07-14,1,4,19
56071,2016-07-15,1,4,35
56072,2016-07-16,1,4,26
56073,2016-07-17,1,4,41
56074,2016-07-18,1,4,27
56075,2016-07-19,1,4,21
56076,2016-07-20,1,4,29
56077,2016-07-21,1,4,27
56078,2016-07-22,1,4,34
56079,2016-07-23,1,4,31
56080,2016-07-24,1,4,40
56081,2016-07-25,1,4,15
56082,2016-07-26,1,4,24
56083,2016-07-27,1,4,33
56084,2016-07-28,1,4,35
56085,2016-07-29,1,4,23
56086,2016-07-30,1,4,25
56087,2016-07-31,1,4,31
56088,2016-08-01,1,4,28
56089,2016-08-02,1,4,29
56090,2016-08-03,1,4,17
56091,2016-08-04,1,4,19
56092,2016-08-05,1,4,31
56093,2016-08-06,1,4,31
56094,2016-08-07,1,4,35
56095,2016-08-08,1,4,15
56096,2016-08-09,1,4,11
56097,2016-08-10,1,4,15
56098,2016-08-11,1,4,28
56099,2016-08-12,1,4,22
56100,2016-08-13,1,4,21
56101,2016-08-14,1,4,29
56102,2016-08-15,1,4,17
56103,2016-08-16,1,4,21
56104,2016-08-17,1,4,16
56105,2016-08-18,1,4,30
56106,2016-08-19,1,4,27
56107,2016-08-20,1,4,27
56108,2016-08-21,1,4,33
56109,2016-08-22,1,4,17
56110,2016-08-23,1,4,18
56111,2016-08-24,1,4,31
56112,2016-08-25,1,4,21
56113,2016-08-26,1,4,28
56114,2016-08-27,1,4,32
56115,2016-08-28,1,4,25
56116,2016-08-29,1,4,23
56117,2016-08-30,1,4,21
56118,2016-08-31,1,4,21
56119,2016-09-01,1,4,13
56120,2016-09-02,1,4,22
56121,2016-09-03,1,4,35
56122,2016-09-04,1,4,23
56123,2016-09-05,1,4,25
56124,2016-09-06,1,4,22
56125,2016-09-07,1,4,18
56126,2016-09-08,1,4,16
56127,2016-09-09,1,4,18
56128,2016-09-10,1,4,24
56129,2016-09-11,1,4,26
56130,2016-09-12,1,4,15
56131,2016-09-13,1,4,22
56132,2016-09-14,1,4,18
56133,2016-09-15,1,4,40
56134,2016-09-16,1,4,25
56135,2016-09-17,1,4,27
56136,2016-09-18,1,4,24
56137,2016-09-19,1,4,21
56138,2016-09-20,1,4,23
56139,2016-09-21,1,4,19
56140,2016-09-22,1,4,21
56141,2016-09-23,1,4,32
56142,2016-09-24,1,4,19
56143,2016-09-25,1,4,31
56144,2016-09-26,1,4,18
56145,2016-09-27,1,4,17
56146,2016-09-28,1,4,26
56147,2016-09-29,1,4,24
56148,2016-09-30,1,4,25
56149,2016-10-01,1,4,25
56150,2016-10-02,1,4,19
56151,2016-10-03,1,4,19
56152,2016-10-04,1,4,12
56153,2016-10-05,1,4,24
56154,2016-10-06,1,4,19
56155,2016-10-07,1,4,16
56156,2016-10-08,1,4,31
56157,2016-10-09,1,4,32
56158,2016-10-10,1,4,23
56159,2016-10-11,1,4,19
56160,2016-10-12,1,4,28
56161,2016-10-13,1,4,25
56162,2016-10-14,1,4,21
56163,2016-10-15,1,4,23
56164,2016-10-16,1,4,27
56165,2016-10-17,1,4,10
56166,2016-10-18,1,4,27
56167,2016-10-19,1,4,17
56168,2016-10-20,1,4,26
56169,2016-10-21,1,4,24
56170,2016-10-22,1,4,35
56171,2016-10-23,1,4,23
56172,2016-10-24,1,4,13
56173,2016-10-25,1,4,25
56174,2016-10-26,1,4,13
56175,2016-10-27,1,4,21
56176,2016-10-28,1,4,31
56177,2016-10-29,1,4,28
56178,2016-10-30,1,4,17
56179,2016-10-31,1,4,14
56180,2016-11-01,1,4,15
56181,2016-11-02,1,4,15
56182,2016-11-03,1,4,22
56183,2016-11-04,1,4,19
56184,2016-11-05,1,4,23
56185,2016-11-06,1,4,29
56186,2016-11-07,1,4,24
56187,2016-11-08,1,4,14
56188,2016-11-09,1,4,19
56189,2016-11-10,1,4,35
56190,2016-11-11,1,4,19
56191,2016-11-12,1,4,26
56192,2016-11-13,1,4,24
56193,2016-11-14,1,4,14
56194,2016-11-15,1,4,15
56195,2016-11-16,1,4,23
56196,2016-11-17,1,4,25
56197,2016-11-18,1,4,21
56198,2016-11-19,1,4,21
56199,2016-11-20,1,4,30
56200,2016-11-21,1,4,14
56201,2016-11-22,1,4,17
56202,2016-11-23,1,4,14
56203,2016-11-24,1,4,23
56204,2016-11-25,1,4,23
56205,2016-11-26,1,4,26
56206,2016-11-27,1,4,24
56207,2016-11-28,1,4,17
56208,2016-11-29,1,4,23
56209,2016-11-30,1,4,29
56210,2016-12-01,1,4,23
56211,2016-12-02,1,4,18
56212,2016-12-03,1,4,22
56213,2016-12-04,1,4,27
56214,2016-12-05,1,4,16
56215,2016-12-06,1,4,16
56216,2016-12-07,1,4,10
56217,2016-12-08,1,4,20
56218,2016-12-09,1,4,22
56219,2016-12-10,1,4,14
56220,2016-12-11,1,4,24
56221,2016-12-12,1,4,15
56222,2016-12-13,1,4,12
56223,2016-12-14,1,4,14
56224,2016-12-15,1,4,15
56225,2016-12-16,1,4,25
56226,2016-12-17,1,4,14
56227,2016-12-18,1,4,25
56228,2016-12-19,1,4,17
56229,2016-12-20,1,4,15
56230,2016-12-21,1,4,16
56231,2016-12-22,1,4,17
56232,2016-12-23,1,4,24
56233,2016-12-24,1,4,14
56234,2016-12-25,1,4,21
56235,2016-12-26,1,4,11
56236,2016-12-27,1,4,15
56237,2016-12-28,1,4,17
56238,2016-12-29,1,4,21
56239,2016-12-30,1,4,20
56240,2016-12-31,1,4,15
56241,2017-01-01,1,4,21
56242,2017-01-02,1,4,15
56243,2017-01-03,1,4,12
56244,2017-01-04,1,4,14
56245,2017-01-05,1,4,10
56246,2017-01-06,1,4,10
56247,2017-01-07,1,4,21
56248,2017-01-08,1,4,16
56249,2017-01-09,1,4,5
56250,2017-01-10,1,4,18
56251,2017-01-11,1,4,16
56252,2017-01-12,1,4,13
56253,2017-01-13,1,4,16
56254,2017-01-14,1,4,19
56255,2017-01-15,1,4,18
56256,2017-01-16,1,4,13
56257,2017-01-17,1,4,19
56258,2017-01-18,1,4,13
56259,2017-01-19,1,4,10
56260,2017-01-20,1,4,19
56261,2017-01-21,1,4,17
56262,2017-01-22,1,4,29
56263,2017-01-23,1,4,18
56264,2017-01-24,1,4,21
56265,2017-01-25,1,4,15
56266,2017-01-26,1,4,13
56267,2017-01-27,1,4,13
56268,2017-01-28,1,4,17
56269,2017-01-29,1,4,20
56270,2017-01-30,1,4,17
56271,2017-01-31,1,4,10
56272,2017-02-01,1,4,15
56273,2017-02-02,1,4,17
56274,2017-02-03,1,4,19
56275,2017-02-04,1,4,18
56276,2017-02-05,1,4,20
56277,2017-02-06,1,4,13
56278,2017-02-07,1,4,13
56279,2017-02-08,1,4,13
56280,2017-02-09,1,4,8
56281,2017-02-10,1,4,20
56282,2017-02-11,1,4,28
56283,2017-02-12,1,4,22
56284,2017-02-13,1,4,15
56285,2017-02-14,1,4,13
56286,2017-02-15,1,4,12
56287,2017-02-16,1,4,15
56288,2017-02-17,1,4,21
56289,2017-02-18,1,4,15
56290,2017-02-19,1,4,32
56291,2017-02-20,1,4,13
56292,2017-02-21,1,4,13
56293,2017-02-22,1,4,16
56294,2017-02-23,1,4,19
56295,2017-02-24,1,4,9
56296,2017-02-25,1,4,9
56297,2017-02-26,1,4,22
56298,2017-02-27,1,4,13
56299,2017-02-28,1,4,21
56300,2017-03-01,1,4,19
56301,2017-03-02,1,4,23
56302,2017-03-03,1,4,25
56303,2017-03-04,1,4,15
56304,2017-03-05,1,4,16
56305,2017-03-06,1,4,12
56306,2017-03-07,1,4,18
56307,2017-03-08,1,4,18
56308,2017-03-09,1,4,25
56309,2017-03-10,1,4,24
56310,2017-03-11,1,4,17
56311,2017-03-12,1,4,22
56312,2017-03-13,1,4,20
56313,2017-03-14,1,4,16
56314,2017-03-15,1,4,21
56315,2017-03-16,1,4,19
56316,2017-03-17,1,4,20
56317,2017-03-18,1,4,27
56318,2017-03-19,1,4,21
56319,2017-03-20,1,4,17
56320,2017-03-21,1,4,27
56321,2017-03-22,1,4,17
56322,2017-03-23,1,4,23
56323,2017-03-24,1,4,18
56324,2017-03-25,1,4,27
56325,2017-03-26,1,4,23
56326,2017-03-27,1,4,19
56327,2017-03-28,1,4,18
56328,2017-03-29,1,4,22
56329,2017-03-30,1,4,17
56330,2017-03-31,1,4,16
56331,2017-04-01,1,4,37
56332,2017-04-02,1,4,28
56333,2017-04-03,1,4,19
56334,2017-04-04,1,4,18
56335,2017-04-05,1,4,16
56336,2017-04-06,1,4,28
56337,2017-04-07,1,4,18
56338,2017-04-08,1,4,28
56339,2017-04-09,1,4,23
56340,2017-04-10,1,4,19
56341,2017-04-11,1,4,28
56342,2017-04-12,1,4,23
56343,2017-04-13,1,4,30
56344,2017-04-14,1,4,19
56345,2017-04-15,1,4,18
56346,2017-04-16,1,4,23
56347,2017-04-17,1,4,15
56348,2017-04-18,1,4,30
56349,2017-04-19,1,4,23
56350,2017-04-20,1,4,29
56351,2017-04-21,1,4,23
56352,2017-04-22,1,4,31
56353,2017-04-23,1,4,36
56354,2017-04-24,1,4,20
56355,2017-04-25,1,4,17
56356,2017-04-26,1,4,16
56357,2017-04-27,1,4,27
56358,2017-04-28,1,4,24
56359,2017-04-29,1,4,26
56360,2017-04-30,1,4,32
56361,2017-05-01,1,4,13
56362,2017-05-02,1,4,26
56363,2017-05-03,1,4,24
56364,2017-05-04,1,4,18
56365,2017-05-05,1,4,23
56366,2017-05-06,1,4,27
56367,2017-05-07,1,4,33
56368,2017-05-08,1,4,11
56369,2017-05-09,1,4,18
56370,2017-05-10,1,4,14
56371,2017-05-11,1,4,33
56372,2017-05-12,1,4,35
56373,2017-05-13,1,4,28
56374,2017-05-14,1,4,17
56375,2017-05-15,1,4,18
56376,2017-05-16,1,4,19
56377,2017-05-17,1,4,23
56378,2017-05-18,1,4,27
56379,2017-05-19,1,4,26
56380,2017-05-20,1,4,33
56381,2017-05-21,1,4,30
56382,2017-05-22,1,4,22
56383,2017-05-23,1,4,22
56384,2017-05-24,1,4,28
56385,2017-05-25,1,4,26
56386,2017-05-26,1,4,33
56387,2017-05-27,1,4,24
56388,2017-05-28,1,4,26
56389,2017-05-29,1,4,14
56390,2017-05-30,1,4,26
56391,2017-05-31,1,4,25
56392,2017-06-01,1,4,22
56393,2017-06-02,1,4,19
56394,2017-06-03,1,4,34
56395,2017-06-04,1,4,36
56396,2017-06-05,1,4,24
56397,2017-06-06,1,4,27
56398,2017-06-07,1,4,20
56399,2017-06-08,1,4,31
56400,2017-06-09,1,4,25
56401,2017-06-10,1,4,40
56402,2017-06-11,1,4,29
56403,2017-06-12,1,4,30
56404,2017-06-13,1,4,28
56405,2017-06-14,1,4,17
56406,2017-06-15,1,4,23
56407,2017-06-16,1,4,27
56408,2017-06-17,1,4,18
56409,2017-06-18,1,4,36
56410,2017-06-19,1,4,22
56411,2017-06-20,1,4,27
56412,2017-06-21,1,4,22
56413,2017-06-22,1,4,27
56414,2017-06-23,1,4,27
56415,2017-06-24,1,4,41
56416,2017-06-25,1,4,34
56417,2017-06-26,1,4,22
56418,2017-06-27,1,4,27
56419,2017-06-28,1,4,18
56420,2017-06-29,1,4,32
56421,2017-06-30,1,4,29
56422,2017-07-01,1,4,37
56423,2017-07-02,1,4,39
56424,2017-07-03,1,4,18
56425,2017-07-04,1,4,30
56426,2017-07-05,1,4,30
56427,2017-07-06,1,4,26
56428,2017-07-07,1,4,35
56429,2017-07-08,1,4,35
56430,2017-07-09,1,4,39
56431,2017-07-10,1,4,17
56432,2017-07-11,1,4,22
56433,2017-07-12,1,4,27
56434,2017-07-13,1,4,35
56435,2017-07-14,1,4,31
56436,2017-07-15,1,4,38
56437,2017-07-16,1,4,26
56438,2017-07-17,1,4,22
56439,2017-07-18,1,4,21
56440,2017-07-19,1,4,22
56441,2017-07-20,1,4,23
56442,2017-07-21,1,4,41
56443,2017-07-22,1,4,28
56444,2017-07-23,1,4,40
56445,2017-07-24,1,4,19
56446,2017-07-25,1,4,29
56447,2017-07-26,1,4,26
56448,2017-07-27,1,4,33
56449,2017-07-28,1,4,40
56450,2017-07-29,1,4,30
56451,2017-07-30,1,4,31
56452,2017-07-31,1,4,27
56453,2017-08-01,1,4,16
56454,2017-08-02,1,4,20
56455,2017-08-03,1,4,24
56456,2017-08-04,1,4,25
56457,2017-08-05,1,4,26
56458,2017-08-06,1,4,23
56459,2017-08-07,1,4,23
56460,2017-08-08,1,4,24
56461,2017-08-09,1,4,26
56462,2017-08-10,1,4,21
56463,2017-08-11,1,4,23
56464,2017-08-12,1,4,39
56465,2017-08-13,1,4,34
56466,2017-08-14,1,4,23
56467,2017-08-15,1,4,16
56468,2017-08-16,1,4,16
56469,2017-08-17,1,4,28
56470,2017-08-18,1,4,31
56471,2017-08-19,1,4,37
56472,2017-08-20,1,4,27
56473,2017-08-21,1,4,16
56474,2017-08-22,1,4,22
56475,2017-08-23,1,4,23
56476,2017-08-24,1,4,33
56477,2017-08-25,1,4,23
56478,2017-08-26,1,4,26
56479,2017-08-27,1,4,43
56480,2017-08-28,1,4,17
56481,2017-08-29,1,4,26
56482,2017-08-30,1,4,22
56483,2017-08-31,1,4,27
56484,2017-09-01,1,4,20
56485,2017-09-02,1,4,22
56486,2017-09-03,1,4,20
56487,2017-09-04,1,4,24
56488,2017-09-05,1,4,20
56489,2017-09-06,1,4,21
56490,2017-09-07,1,4,20
56491,2017-09-08,1,4,20
56492,2017-09-09,1,4,20
56493,2017-09-10,1,4,31
56494,2017-09-11,1,4,15
56495,2017-09-12,1,4,24
56496,2017-09-13,1,4,23
56497,2017-09-14,1,4,26
56498,2017-09-15,1,4,19
56499,2017-09-16,1,4,15
56500,2017-09-17,1,4,22
56501,2017-09-18,1,4,16
56502,2017-09-19,1,4,26
56503,2017-09-20,1,4,22
56504,2017-09-21,1,4,29
56505,2017-09-22,1,4,23
56506,2017-09-23,1,4,27
56507,2017-09-24,1,4,21
56508,2017-09-25,1,4,19
56509,2017-09-26,1,4,19
56510,2017-09-27,1,4,27
56511,2017-09-28,1,4,17
56512,2017-09-29,1,4,19
56513,2017-09-30,1,4,22
56514,2017-10-01,1,4,22
56515,2017-10-02,1,4,21
56516,2017-10-03,1,4,17
56517,2017-10-04,1,4,24
56518,2017-10-05,1,4,25
56519,2017-10-06,1,4,23
56520,2017-10-07,1,4,19
56521,2017-10-08,1,4,21
56522,2017-10-09,1,4,21
56523,2017-10-10,1,4,22
56524,2017-10-11,1,4,26
56525,2017-10-12,1,4,22
56526,2017-10-13,1,4,24
56527,2017-10-14,1,4,26
56528,2017-10-15,1,4,30
56529,2017-10-16,1,4,21
56530,2017-10-17,1,4,14
56531,2017-10-18,1,4,22
56532,2017-10-19,1,4,28
56533,2017-10-20,1,4,20
56534,2017-10-21,1,4,23
56535,2017-10-22,1,4,16
56536,2017-10-23,1,4,17
56537,2017-10-24,1,4,30
56538,2017-10-25,1,4,21
56539,2017-10-26,1,4,17
56540,2017-10-27,1,4,24
56541,2017-10-28,1,4,26
56542,2017-10-29,1,4,31
56543,2017-10-30,1,4,7
56544,2017-10-31,1,4,20
56545,2017-11-01,1,4,23
56546,2017-11-02,1,4,22
56547,2017-11-03,1,4,20
56548,2017-11-04,1,4,17
56549,2017-11-05,1,4,21
56550,2017-11-06,1,4,20
56551,2017-11-07,1,4,25
56552,2017-11-08,1,4,16
56553,2017-11-09,1,4,22
56554,2017-11-10,1,4,31
56555,2017-11-11,1,4,27
56556,2017-11-12,1,4,36
56557,2017-11-13,1,4,16
56558,2017-11-14,1,4,19
56559,2017-11-15,1,4,27
56560,2017-11-16,1,4,21
56561,2017-11-17,1,4,24
56562,2017-11-18,1,4,29
56563,2017-11-19,1,4,30
56564,2017-11-20,1,4,18
56565,2017-11-21,1,4,30
56566,2017-11-22,1,4,24
56567,2017-11-23,1,4,23
56568,2017-11-24,1,4,25
56569,2017-11-25,1,4,29
56570,2017-11-26,1,4,28
56571,2017-11-27,1,4,21
56572,2017-11-28,1,4,23
56573,2017-11-29,1,4,18
56574,2017-11-30,1,4,16
56575,2017-12-01,1,4,23
56576,2017-12-02,1,4,16
56577,2017-12-03,1,4,15
56578,2017-12-04,1,4,10
56579,2017-12-05,1,4,15
56580,2017-12-06,1,4,13
56581,2017-12-07,1,4,14
56582,2017-12-08,1,4,16
56583,2017-12-09,1,4,22
56584,2017-12-10,1,4,18
56585,2017-12-11,1,4,10
56586,2017-12-12,1,4,17
56587,2017-12-13,1,4,11
56588,2017-12-14,1,4,18
56589,2017-12-15,1,4,15
56590,2017-12-16,1,4,19
56591,2017-12-17,1,4,14
56592,2017-12-18,1,4,11
56593,2017-12-19,1,4,17
56594,2017-12-20,1,4,22
56595,2017-12-21,1,4,16
56596,2017-12-22,1,4,16
56597,2017-12-23,1,4,17
56598,2017-12-24,1,4,11
56599,2017-12-25,1,4,11
56600,2017-12-26,1,4,15
56601,2017-12-27,1,4,16
56602,2017-12-28,1,4,20
56603,2017-12-29,1,4,25
56604,2017-12-30,1,4,19
56605,2017-12-31,1,4,15
73770,2015-01-01,1,5,14
73771,2015-01-02,1,5,10
